periode,nb_logements,description,zone,id_serie,annee,mois
2022-03,3064,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,3
2022-04,3456,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,4
2022-05,3778,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,5
2022-06,3791,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,6
2022-07,3099,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,7
2022-08,3072,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,8
2022-09,3169,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,9
2022-10,3119,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,10
2022-11,2792,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,11
2022-12,3161,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,12
2023-01,3470,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,1
2023-02,2721,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,2
2023-03,2787,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,3
2023-04,3452,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,4
2023-05,2835,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,5
2023-06,2430,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,6
2023-07,2503,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,7
2023-08,2850,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,8
2023-09,2657,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,9
2023-10,1806,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,10
2023-11,2449,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,11
2023-12,2321,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2023,12
2024-01,2186,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,1
2024-02,2340,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,2
2024-03,2242,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,3
2024-04,2137,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,4
2024-05,2090,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,5
2024-06,2317,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,6
2024-07,2338,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,7
2024-08,2526,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,8
2024-09,1991,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,9
2024-10,2144,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,10
2024-11,2780,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,11
2024-12,2349,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2024,12
2025-01,2198,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,1
2025-02,2649,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,2
2025-03,2317,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,3
2025-04,2228,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,4
2025-05,1983,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,5
2025-06,2123,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,6
2025-07,2233,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,7
2025-08,2108,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,8
2025-09,2323,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,9
2025-10,2762,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2025,10
2000-01,3629,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,1
2000-02,3631,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,2
2000-03,3892,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,3
2000-04,3469,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,4
2000-05,4395,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,5
2000-06,3506,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,6
2000-07,3958,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,7
2000-08,5397,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,8
2000-09,4146,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,9
2000-10,3632,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,10
2000-11,3724,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,11
2000-12,3961,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2000,12
2001-01,4003,Nombre de logements commencés - Total - Auvergne-Rhône-Alpes - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R84,10763580,2001,1
